Training/Test,X,Y,Y_pred
Training,-0.0775464724039065,1,1.0
Training,1.0029151439527542,1,1.0
Training,0.28151436823662246,1,1.0
Training,0.2339674989280595,1,1.0
Training,-0.385781349300799,0,0.0
Training,0.8832281970725776,0,0.0
Training,-0.5202242211388054,0,0.0
Training,-0.8055054369901847,1,1.0
Training,0.46678320381826527,1,1.0
Training,0.02738454951843988,1,1.0
Training,-0.444805049132119,0,0.0
Training,-0.5464569766193921,1,1.0
Training,1.1865444323168601,1,1.0
Training,-0.2628153079855493,1,1.0
Training,-0.4530027852198022,1,1.0
Training,-0.5841665626227355,0,0.0
Training,-0.5579338071421486,1,1.0
Training,0.6618893227051282,0,0.0
Training,-0.6087597708857851,1,1.0
Training,-0.4349677658268989,0,0.0
Training,2.2047032544071277,1,1.0
Training,0.043780021693806445,1,1.0
Training,-0.2447802885926462,1,1.0
Training,-0.3775836132131158,0,0.0
Training,-0.24641983581018256,1,1.0
Training,0.19953700735978944,0,0.0
Training,-0.24314074137510944,1,1.0
Training,-0.37266497156050576,1,1.0
Training,-0.512026485051122,1,1.0
Training,-0.3529904049500659,0,0.0
Training,-0.3825022548657257,1,1.0
Training,-0.949785592133411,0,0.0
Training,-0.33659493277469915,1,1.0
Training,-0.3169203661642592,1,1.0
Training,-0.8760059673442612,0,0.0
Training,1.1619512240538101,1,1.0
Training,1.2144167350149833,0,0.0
Training,-0.23002436363481618,1,1.0
Training,0.4651436566007287,1,1.0
Training,-0.1070583223195665,1,1.0
Training,1.2455681321481802,1,1.0
Training,0.03886138004119656,1,1.0
Training,-0.4972705600932922,0,0.0
Training,-0.6759812068047883,0,0.0
Training,0.3520148985906991,1,1.0
Training,-0.4054559159112391,1,1.0
Training,0.04705911612887976,0,0.0
Training,-0.4972705600932922,0,0.0
Training,-0.8448545702110645,0,0.0
Training,-0.6612252818469584,1,1.0
Training,-0.9153551005651411,1,1.0
Training,-0.556294259924612,0,0.0
Training,-0.21690798589452276,1,1.0
Training,1.2439285849306436,1,1.0
Training,1.3127895680671828,1,1.0
Training,-0.7366444538536449,1,1.0
Training,3.6573420891446107,1,1.0
Training,2.834289385941206,0,0.0
Training,-0.5497360710544654,1,1.0
Training,0.6750057004454211,0,0.0
Training,-0.22182662754713264,0,0.0
Training,-0.949785592133411,0,0.0
Training,-0.779272681509598,1,1.0
Training,-0.1447679083229097,0,0.0
Training,-0.18247749432625288,0,0.0
Training,-0.4431655019145821,0,0.0
Training,0.6946802670558614,1,1.0
Training,-0.41365365199892223,1,1.0
Training,0.2520025183209628,0,0.0
Training,-0.40217682147616574,1,1.0
Training,0.12575738257063962,0,0.0
Training,-0.4415259546970457,1,1.0
Training,-0.2333034580698895,1,1.0
Training,0.6405752088771514,1,1.0
Training,1.2275331127552769,1,1.0
Training,1.3144291152847194,0,0.0
Training,3.9885306270870164,1,1.0
Training,-0.3349553855571626,1,1.0
Training,-1.076030727883734,1,1.0
Training,-0.3743045187780425,1,1.0
Training,0.5733537729581486,1,1.0
Training,-0.823540456383088,1,1.0
Training,-0.8891223450845545,0,0.0
Training,0.15035059083368957,1,1.0
Training,-0.13984926667029962,1,1.0
Training,-0.20543115537176623,1,1.0
Training,-0.3923395381709458,1,1.0
Training,-0.15788428606320293,0,0.0
Training,0.17166470466166603,1,1.0
Training,-0.38086270764818914,0,0.0
Training,-0.6694230179346418,0,0.0
Training,-0.38742089651833594,0,0.0
Training,-0.4316886713918256,1,1.0
Training,-0.5431778821843187,1,1.0
Training,0.025745002300903135,1,1.0
Training,-0.939948308828191,1,1.0
Training,0.11264100483034638,1,1.0
Training,0.6651684171402014,0,0.0
Training,0.10280372152512626,1,1.0
Training,-0.6628648290644952,0,0.0
Training,-0.15952383328073969,0,0.0
Training,0.07985006047961289,0,0.0
Training,-0.7382840010711815,1,1.0
Training,-1.0055301975296576,0,0.0
Training,-0.5661315432298317,0,0.0
Training,-0.7694353982043781,0,0.0
Training,1.183265337881787,0,0.0
Training,-0.03491824474795325,0,0.0
Training,-0.6333529791488351,0,0.0
Training,-0.8727268729091879,0,0.0
Training,-0.7645167565517681,1,1.0
Training,-0.35790904660267575,1,1.0
Training,-0.2480593830277195,0,0.0
Training,-0.3775836132131158,0,0.0
Training,-0.4054559159112391,1,1.0
Training,-0.42513048252167895,0,0.0
Training,-0.18411704154378963,0,0.0
Training,-0.46611916296009565,1,1.0
Training,-0.18739613597886293,0,0.0
Training,0.3503753513731622,1,1.0
Training,0.03230319117104994,0,0.0
Training,-0.45136323800226563,1,1.0
Training,1.2045794517097634,0,0.0
Training,-0.2677339496381594,0,0.0
Training,-0.798947248120038,0,0.0
Training,-0.14640745554044643,1,1.0
Training,1.1127648075277103,1,1.0
Training,6.067476498923505,0,0.0
Training,0.21921157397022933,1,1.0
Training,-0.46447961574255886,0,0.0
Training,-0.5005496545283655,1,1.0
Training,0.24544432945081585,1,1.0
Training,-0.20543115537176623,1,1.0
Training,-0.6333529791488351,0,0.0
Training,1.124241638050467,1,1.0
Training,1.3865691928563328,0,0.0
Training,1.1750676017941037,0,0.0
Training,0.00607043569046308,0,0.0
Training,-0.23494300528742607,0,0.0
Training,0.2946307459769157,1,1.0
Training,0.7077966447961549,0,0.0
Training,1.1799862434467134,0,0.0
Training,0.6422147560946884,1,1.0
Training,-0.7809122287271347,1,1.0
Training,-0.1300119833650797,1,1.0
Training,0.4421899955552153,1,1.0
Training,-0.794028606467428,0,0.0
Training,-0.15788428606320293,0,0.0
Training,-0.27593168572584276,1,1.0
Training,-0.5923642987104186,1,1.0
Training,0.05197775778148982,0,0.0
Training,-0.9415878560457276,0,0.0
Training,-0.6694230179346418,1,1.0
Training,-0.5841665626227355,1,1.0
Training,-0.25297802468032937,0,0.0
Training,-0.21526843867698636,1,1.0
Training,0.2421652350157427,1,1.0
Training,3.0064418437825555,1,1.0
Training,-0.6431902624540551,0,0.0
Training,-0.4579214268724123,0,0.0
Training,-0.3825022548657257,1,1.0
Training,-0.6022015820156386,1,1.0
Training,-0.13820971945276306,1,1.0
Training,0.1011641743075897,0,0.0
Training,0.12575738257063962,0,0.0
Training,2.0637021936989752,1,1.0
Training,-0.19887296650161962,1,1.0
Training,-0.3923395381709458,1,1.0
Training,0.6799243420980315,1,1.0
Training,-0.571050184882442,1,1.0
Training,-0.4234909353041424,1,1.0
Training,-0.39561863260601915,1,1.0
Training,-0.7104116983730583,1,1.0
Training,-0.09722103901434656,0,0.0
Training,0.37660810685374907,1,1.0
Training,-0.22674526919974286,0,0.0
Training,0.2716770849314027,1,1.0
Training,-0.2857689690310627,1,1.0
Training,-0.00540639483229343,1,1.0
Training,-0.16116338049827625,0,0.0
Training,0.06509413552178307,0,0.0
Training,-0.5677710904473687,1,1.0
Training,0.33725897363286894,0,0.0
Training,-0.6907371317626183,1,1.0
Training,-0.15460519162812963,1,1.0
Training,2.245691934845544,1,1.0
Training,-0.4382468602619722,1,1.0
Training,0.4602250149481186,1,1.0
Training,0.1651065157915194,0,0.0
Training,-0.41693274643399575,1,1.0
Training,-0.002127300397220116,1,1.0
Training,0.49957414816899876,1,1.0
Training,-0.07590692518636993,1,1.0
Training,-0.19395432484900957,1,1.0
Training,-0.11525605840724969,1,1.0
Training,0.014268171778146625,0,0.0
Training,0.4159572400746288,0,0.0
Training,-0.46447961574255886,1,1.0
Training,-0.7136907928081315,0,0.0
Training,-0.3218390078168693,0,0.0
Training,0.08804779656729644,1,1.0
Training,-0.1808379471087163,0,0.0
Training,-0.5366196933141719,1,1.0
Training,-0.4562818796548755,1,1.0
Training,-1.0317629530102441,0,0.0
Training,-0.24969893024525608,1,1.0
Training,1.0307874466508773,0,0.0
Training,-0.054592811358393306,1,1.0
Training,-0.06443009466361324,1,1.0
Training,-0.23494300528742607,1,1.0
Training,-0.823540456383088,1,1.0
Training,-0.5464569766193921,0,0.0
Training,-0.7251676233308882,1,1.0
Training,-0.7415630955062549,0,0.0
Training,-0.34315312164484596,0,0.0
Training,-0.9448669504808012,1,1.0
Training,-0.6972953206327649,1,1.0
Training,-0.24641983581018256,1,1.0
Training,-0.29396670511874606,1,1.0
Training,-0.6136784125383953,1,1.0
Training,-0.08082556683897982,1,1.0
Training,-0.21362889145944944,0,0.0
Training,-0.05131371692331999,0,0.0
Training,-0.30544353564150256,1,1.0
Training,-0.823540456383088,1,1.0
Training,-0.17591930545610626,0,0.0
Training,-0.415293199216459,1,1.0
Training,0.2880725571067691,0,0.0
Training,0.35365444580823535,1,1.0
Training,-0.33987402720977244,0,0.0
Training,-0.7923890592498914,0,0.0
Training,-0.5300615044440253,1,1.0
Training,-0.08738375570912645,0,0.0
Training,-0.1857565887613262,1,1.0
Training,-0.6087597708857851,1,1.0
Training,0.2536420655384994,0,0.0
Training,-0.8038658897726482,0,0.0
Training,-0.7038535095029116,1,1.0
Training,0.056896399434099874,0,0.0
Training,-0.32839719668701595,1,1.0
Training,-0.1923147776314728,1,1.0
Training,0.4913764120813152,0,0.0
Training,-0.4087350103463124,0,0.0
Training,-0.40217682147616574,0,0.0
Training,-0.6612252818469584,1,1.0
Training,2.4571935259077744,1,1.0
Training,1.1865444323168601,1,1.0
Training,0.419236334509702,1,1.0
Training,0.342177615285479,1,1.0
Training,-0.6185970541910051,0,0.0
Training,-0.6054806764507119,0,0.0
Training,-0.6940162261976917,0,0.0
Training,-0.992413819789364,1,1.0
Training,-0.8628895896039678,1,1.0
Training,0.4782600343410216,0,0.0
Training,0.04705911612887976,1,1.0
Training,0.8061694778483547,1,1.0
Training,-0.5530151654895387,1,1.0
Training,-0.10541877510202975,1,1.0
Training,-0.7382840010711815,1,1.0
Training,-0.5726897320999785,1,1.0
Training,0.2798748210190859,1,1.0
Training,-0.46611916296009565,0,0.0
Training,-0.7907495120323547,1,1.0
Training,-0.2447802885926462,1,1.0
Training,0.043780021693806445,1,1.0
Training,-0.9071573644774578,1,1.0
Training,-0.08410466127405312,0,0.0
Training,-0.2480593830277195,1,1.0
Training,-0.6989348678503017,0,0.0
Training,-0.46775871017763204,0,0.0
Training,-0.526782410008952,1,1.0
Training,-0.3595485938202125,1,1.0
Training,-0.12345379449493289,0,0.0
Training,-0.049674169705783075,1,1.0
Training,-0.49891010731082874,1,1.0
Training,0.45366682607797165,0,0.0
Training,-1.0038906503121208,1,1.0
Training,-0.4759564462653156,0,0.0
Training,1.1062066186575636,0,0.0
Training,-0.7136907928081315,1,1.0
Training,-0.1972334192840827,0,0.0
Training,-0.0775464724039065,1,1.0
Training,1.8538401498542825,1,1.0
Training,-0.303803988423966,0,0.0
Training,-0.2480593830277195,1,1.0
Training,-0.17591930545610626,1,1.0
Training,-0.8120636258603313,1,1.0
Training,-0.21690798589452276,0,0.0
Training,-0.1218142472773965,0,0.0
Training,-0.853052306298748,0,0.0
Training,0.31102621815228243,1,1.0
Training,2.1899473294492973,0,0.0
Training,0.39464312624665204,1,1.0
Training,0.07493141882700301,0,0.0
Training,-0.08574420849158987,0,0.0
Training,-0.9989720086595109,1,1.0
Training,-0.41365365199892223,0,0.0
Training,3.168757018318685,0,0.0
Training,-0.798947248120038,0,0.0
Training,-0.028360055877806625,1,1.0
Training,-0.8251800036006246,1,1.0
Training,5.690380638890072,1,1.0
Training,-0.133291077800153,1,1.0
Training,-0.33167629112208924,0,0.0
Training,-0.018522772572586856,1,1.0
Training,-0.5759688265350519,1,1.0
Training,-0.13820971945276306,0,0.0
Training,-0.4087350103463124,0,0.0
Training,0.2979098404119892,1,1.0
Training,0.06181504108670976,1,1.0
Training,0.3569335402433092,1,1.0
Training,0.007709982907999999,1,1.0
Training,-0.07262783075129661,1,1.0
Training,-0.08738375570912645,0,0.0
Training,-0.6267947902786885,1,1.0
Training,-0.3972581798235557,0,0.0
Training,0.058535946651636445,1,1.0
Training,-0.5989224875805652,1,1.0
Training,-0.969460158743851,1,1.0
Training,-0.21362889145944944,0,0.0
Training,-0.4382468602619722,1,1.0
Training,-1.0383211418803908,1,1.0
Training,-0.13820971945276306,1,1.0
Training,3.068744638048948,0,0.0
Training,-0.808784531425258,1,1.0
Training,1.821049205503549,0,0.0
Training,-0.551375618272002,0,0.0
Training,-0.6710625651521783,1,1.0
Training,0.4389109011201422,0,0.0
Training,-0.6989348678503017,1,1.0
Training,2.5817991144405603,1,1.0
Training,1.935817510731115,1,1.0
Training,-0.31036217729411264,1,1.0
Training,1.1980212628396167,0,0.0
Training,-0.430049124174289,0,0.0
Training,-0.5808874681876619,1,1.0
Training,0.2421652350157427,1,1.0
Training,-0.5349801460966356,1,1.0
Training,-0.430049124174289,0,0.0
Training,0.17494379909673952,1,1.0
Training,-0.9202737422177512,1,1.0
Training,-0.8268195508181613,0,0.0
Training,-0.7071326039379849,1,1.0
Training,0.8996236692479443,1,1.0
Training,-0.15952383328073969,0,0.0
Training,0.09788507987251656,0,0.0
Training,-0.3513508577325291,1,1.0
Training,-0.7366444538536449,0,0.0
Training,-0.33167629112208924,0,0.0
Training,0.26347934884371915,0,0.0
Training,-0.5858061098402718,1,1.0
Training,-0.7448421899413281,0,0.0
Training,0.35365444580823535,0,0.0
Training,0.289712104324306,1,1.0
Training,0.7832158168028414,0,0.0
Training,-0.7956681536849646,0,0.0
Training,0.1273969297881762,1,1.0
Training,2.409646656599211,0,0.0
Training,0.3388985208504059,1,1.0
Training,-0.23002436363481618,1,1.0
Training,-0.6481089041066651,1,1.0
Training,0.289712104324306,1,1.0
Training,-0.5530151654895387,1,1.0
Training,0.25528161275603595,1,1.0
Training,-0.24641983581018256,0,0.0
Training,-0.7382840010711815,0,0.0
Training,-0.25789666633293945,0,0.0
Training,4.423010639734232,0,0.0
Training,0.010989077343073313,0,0.0
Training,0.04705911612887976,1,1.0
Training,-0.7382840010711815,0,0.0
Training,-0.5743292793175153,1,1.0
Training,-0.24969893024525608,1,1.0
Training,-0.526782410008952,1,1.0
Training,-0.653027545759275,0,0.0
Training,-0.42021184086906904,0,0.0
Training,0.2339674989280595,0,0.0
Training,-0.010325036484903313,1,1.0
Training,-0.7054930567204483,0,0.0
Training,-0.41365365199892223,0,0.0
Training,-0.556294259924612,0,0.0
Training,-0.6628648290644952,1,1.0
Training,-0.49563101287575545,1,1.0
Training,-0.8448545702110645,1,1.0
Training,-0.7661563037693048,0,0.0
Training,-0.6300738847137618,0,0.0
Training,-0.9366692143931176,0,0.0
Training,-0.512026485051122,0,0.0
Training,0.14215285474600636,0,0.0
Training,-0.26117576076801274,0,0.0
Training,-0.5317010516615621,0,0.0
Training,0.9635660107318741,1,1.0
Training,-0.14148881388783655,1,1.0
Training,3.9885306270870164,1,1.0
Training,-0.026720508660270054,1,1.0
Training,-0.8153427202954047,0,0.0
Training,-0.8563314007338212,1,1.0
Training,-0.2546175718978661,0,0.0
Training,-0.020162319790123253,1,1.0
Training,-0.47759599348285214,0,0.0
Training,0.24380478223327925,1,1.0
Training,-0.4874332767880721,0,0.0
Training,1.0291478994333407,0,0.0
Training,-0.3251181022519426,0,0.0
Training,-0.46939825739516894,1,1.0
Training,-0.12345379449493289,0,0.0
Training,-0.49071237122314554,0,0.0
Training,-0.8350172869058446,0,0.0
Training,-0.48251463513546217,0,0.0
Training,-0.05295326414085656,1,1.0
Training,1.5308493479995593,0,0.0
Training,0.8045299306308178,1,1.0
Training,-0.657946187411885,0,0.0
Training,-0.1660820221508865,1,1.0
Training,-0.8907618923020912,0,0.0
Training,-0.5054682961809754,1,1.0
Training,-0.5677710904473687,1,1.0
Training,-0.16116338049827625,1,1.0
Training,-0.5284219572264888,0,0.0
Training,-0.0627905474460765,1,1.0
Training,-0.0775464724039065,1,1.0
Training,-0.05131371692331999,1,1.0
Training,0.5061323370391454,0,0.0
Training,-0.13984926667029962,0,0.0
Training,0.7077966447961549,1,1.0
Training,0.14215285474600636,1,1.0
Training,0.05033821056395307,1,1.0
Training,0.05361730499902656,1,1.0
Training,0.824204497241258,0,0.0
Training,-0.3218390078168693,0,0.0
Training,-0.04475552805317319,1,1.0
Training,-0.38414180208326243,1,1.0
Training,1.6767690503603225,0,0.0
Training,-0.061151000228539934,0,0.0
Training,0.14215285474600636,1,1.0
Training,0.0864082493497597,0,0.0
Training,0.06673368273931982,1,1.0
Training,4.498429811740919,1,1.0
Training,-0.5923642987104186,0,0.0
Training,-0.44644459634965555,1,1.0
Training,-0.5202242211388054,1,1.0
Training,0.24380478223327925,1,1.0
Training,-0.8481336646461379,0,0.0
Training,-0.010325036484903313,1,1.0
Training,-0.46611916296009565,1,1.0
Training,-0.0037668476147566855,1,1.0
Training,0.2421652350157427,0,0.0
Training,0.9488100857740442,1,1.0
Training,-0.05295326414085656,0,0.0
Training,-0.6808998484573983,1,1.0
Training,-0.23494300528742607,1,1.0
Training,0.089687343784833,1,1.0
Training,-0.318559913381796,1,1.0
Training,-0.444805049132119,0,0.0
Training,-0.7743540398569881,1,1.0
Training,-0.6743416595872517,0,0.0
Training,-0.6218761486260784,1,1.0
Training,-0.19067523041393641,1,1.0
Training,0.03722183282365982,1,1.0
Training,0.2339674989280595,1,1.0
Training,-0.29396670511874606,1,1.0
Training,0.6340170200070051,1,1.0
Training,-0.8366568341233812,1,1.0
Training,0.06673368273931982,1,1.0
Training,-0.3070830828590393,1,1.0
Training,0.6340170200070051,1,1.0
Training,-0.48087508791792544,1,1.0
Training,-0.6120388653208585,1,1.0
Training,-0.09066285014419975,1,1.0
Training,-0.26445485520308626,1,1.0
Training,3.6573420891446107,1,1.0
Training,-0.13165153058261644,1,1.0
Training,-0.48087508791792544,0,0.0
Training,4.196753123714172,1,1.0
Training,-0.6251552430611518,1,1.0
Training,0.043780021693806445,0,0.0
Training,-0.8399359285584546,1,1.0
Training,3.2556530208481287,0,0.0
Training,0.312665765369819,1,1.0
Training,0.17494379909673952,1,1.0
Training,0.37660810685374907,0,0.0
Training,1.3619759845932828,1,1.0
Training,-0.6972953206327649,1,1.0
Training,-0.1300119833650797,0,0.0
Training,-0.6235156958436152,0,0.0
Training,-0.4333282186093623,0,0.0
Training,-0.6153179597559318,0,0.0
Training,0.34873580415562566,1,1.0
Training,-0.794028606467428,0,0.0
Training,2.3391461262451343,1,1.0
Training,0.8651931776796743,1,1.0
Training,-0.2513384774627928,1,1.0
Training,-0.1070583223195665,1,1.0
Training,-0.026720508660270054,0,0.0
Training,-0.4743168990477788,1,1.0
Training,-0.5054682961809754,1,1.0
Training,1.932538416296042,0,0.0
Training,-0.8448545702110645,1,1.0
Training,-0.4218513880866056,1,1.0
Training,-1.1137403138870772,0,0.0
Training,-0.22182662754713264,0,0.0
Training,-0.45956097408994884,1,1.0
Training,0.17986244074934957,1,1.0
Training,-0.05295326414085656,1,1.0
Training,0.9865196717773874,1,1.0
Training,0.07985006047961289,0,0.0
Training,3.280246229111179,0,0.0
Training,-0.0004877531796831973,1,1.0
Training,0.06017549386917319,1,1.0
Training,0.7537039668871813,1,1.0
Training,1.737432297409179,1,1.0
Training,0.9324146135986775,1,1.0
Training,0.0027913412553899415,1,1.0
Training,-0.6071202236682485,1,1.0
Training,-0.6858184901100083,1,1.0
Training,-0.3775836132131158,1,1.0
Training,-0.08902330292666319,1,1.0
Training,-0.6120388653208585,1,1.0
Training,0.08476870213222312,0,0.0
Training,-0.47759599348285214,0,0.0
Training,-0.7776331342920615,1,1.0
Training,-0.2480593830277195,1,1.0
Training,0.748785325234571,1,1.0
Training,-0.4939914656582189,0,0.0
Training,1.5685589340029027,0,0.0
Training,0.07329187160946661,1,1.0
Training,-0.1923147776314728,1,1.0
Training,-0.7628772093342314,1,1.0
Training,-0.32839719668701595,1,1.0
Training,0.12411783535310306,0,0.0
Training,1.2734404348463035,0,0.0
Training,-0.6235156958436152,0,0.0
Training,-0.6136784125383953,1,1.0
Training,-0.8219009091655515,0,0.0
Training,0.07329187160946661,1,1.0
Training,-0.3415135744273092,1,1.0
